name,species,class,C,T,L,S,Ca,node,Amphibia,Aves,Reptilia,Mammalia
Coypu+Chinchilla,Myocastor coypus+Chinchilla lanigera,Mammalia+Mammalia,7.0,13.0,6.0,3.5,22.0,329,0,0,0,2
Capybara+GuineaPig,Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia,7.0,13.25,6.0,2.7500000000000004,6.75,358,0,0,0,2
Acouchy+Capybara+GuineaPig,Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia+Mammalia,7.0,13.152525954259835,6.194948091480328,3.237370228700819,9.57674732646475,328,0,0,0,3
Coypu+Chinchilla+Acouchy+Capybara+GuineaPig,Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,6.999999999999999,13.07515108358258,6.096052900558451,3.3705996498107065,15.878937492527323,285,0,0,0,5
AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig,Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,6.999999999999999,13.478040518772662,5.644753928274216,3.4071888161429844,15.206270536983203,373,0,0,0,7
BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig,Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.000000000000001,12.64020662908958,6.540536218932852,3.2691131359630967,23.166917157217664,369,0,0,0,12
RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig,Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.000000000000001,12.498597653704007,6.642166211980917,3.3201836040910964,22.90880370527102,376,0,0,0,14
Rabbit+Hare+RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig,Oryctolagus cuniculus+Lepus timidus+Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.0,12.38680989787582,6.722394098785012,3.3604992197191277,20.6872069510034,368,0,0,0,16
White-facedCapuchin+CommonSquirrel-monkey,Cebus capucinus+Saimiri sciureus,Mammalia+Mammalia,6.999999999999999,13.0,6.518518518518519,3.0,23.518518518518515,384,0,0,0,2
CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey,Callithrix jacchus+Cebus capucinus+Saimiri sciureus,Mammalia+Mammalia+Mammalia,6.999999999999999,13.0,6.333776931724705,3.0,21.908627547886706,383,0,0,0,3
BlackSpiderMonkey+LongHairedSpiderMonkey,Ateles paniscus+Ateles belzebuth,Mammalia+Mammalia,7.0,13.499999999999998,4.0,3.0,30.500000000000004,381,0,0,0,2
CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey,Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,6.999999999999999,13.160778446088843,5.583334874523332,3.0,24.67124257312925,388,0,0,0,5
Human+Chimpanzee,Homo sapiens+Pan troglodytes,Mammalia+Mammalia,7.000000000000001,12.482709520914762,4.51729047908524,5.48270952091476,3.03458095817048,366,0,0,0,2
Orang-utan+Human+Chimpanzee,Pongo pygmaeus+Homo sapiens+Pan troglodytes,Mammalia+Mammalia+Mammalia,7.000000000000001,12.275918091337864,4.724081908662138,5.2759180913378625,3.0197665709119463,398,0,0,0,3
BonnetMacaque+RhesusMonkey,Macaca radiata+Macaca mulatta,Mammalia+Mammalia,7.0,12.000000000000002,7.0,3.0000000000000004,17.84551705853152,401,0,0,0,2
BonnetMacaque+RhesusMonkey+Pig-tailedMacaque,Macaca radiata+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia,7.0,12.0,7.0,3.0,17.58528871797575,397,0,0,0,3
Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque,Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia,7.0,12.000000000000002,7.0,2.144517835503188,22.04008859305349,416,0,0,0,4
Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque,Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.000000000000001,12.143339578477985,5.8176594790106915,3.771281744099407,12.159022339116483,421,0,0,0,7
CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque,Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.000000000000001,12.611524476789977,5.709832616270992,3.4163685631443554,17.916648418090915,420,0,0,0,12
CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque+IndriLemur,Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina+Indri indri,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.0,12.382693229115448,6.941006732847394,3.634762290536599,14.580056245529992,419,0,0,0,13
Rabbit+Hare+RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig+CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque+IndriLemur,Oryctolagus cuniculus+Lepus timidus+Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus+Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina+Indri indri,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.0,12.385286081569333,6.803315230889378,3.4620197849881817,18.4265985870885,415,0,0,0,29
EuropeanPygmyShrew+WesternEuropeanHedgehog+EuropeanMole+PalmCivet+Genette+SpottedHyaena+EgyptianMangoose+Cat+Lion+Leopard+Fox+Walrus+Harp-seal+AmericanBadger+Sable+CommonWeasel+Ermine+Ratel+Kinkajou+Horse+MountainZebra+SumatranRhinoceros+Hippopotamus+Orca+SiberianMuskDeer+Four-hornedAntelope+Cattle+EuropeanBison+Gazelle+RoanAntelope+Gnu+Argali+AmericanElk+Reindeer+Giraffe+LargerMouseDeer+LesserMouseDeer+Worthog+WildBoar+White-lippedPeccari+Alpaca+Rabbit+Hare+RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig+CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque+IndriLemur,Sorex minutus+Erinaceus europaeus+Talpa europaea+Paradoxurus hermaphroditus+Genetta genetta+Crocuta crocuta+Herpestes ichneumon+Felis catus+Panthera leo+Panthera pardus+Vulpes vulpes+Odobenus rosmarus+Phoca groenlandica+Taxidea taxus+Martes zibellina+Mustela nivalis+Mustela erminea+Mellivora capensis+Potos flavus+Equus caballus+Equus zebra+Dicerorhinus sumatrensis+Hippopotamus amphibius+Orcinus orca+Moschus moschiferus+Tetracerus quadricornis+Bos taurus+Bison bonasus+Gazella dorcas+Hippotragus equinus+Connochaetes gnou+Ovis ammon+Alces alces+Rangifer tarandus+Giraffa camelopardalis+Tragulus napu+Tragulus javanicus+Phacochoerus aethiopicus+Sus scrofa+Tayassu pecari+Vicugna pacos+Oryctolagus cuniculus+Lepus timidus+Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus+Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina+Indri indri,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.0,13.38062953043403,6.354673452189903,3.622579469214495,17.166063159264553,430,0,0,0,70
AfricanBushElephant+AsianElephant,Loxodonta africana+Elephas maximus,Mammalia+Mammalia,7.0,20.25,3.0,4.0,25.5,435,0,0,0,2
Aardvark+AfricanBushElephant+AsianElephant,Orycteropus afer+Loxodonta africana+Elephas maximus,Mammalia+Mammalia+Mammalia,7.0,16.723423249816705,5.432121896678134,4.972848758671254,25.256787810332188,442,0,0,0,3
Pale-throatedThree-toedSloth+Linne'sTwo-toedSloth,Bradypus tridactylus+Choloepus didactylus,Mammalia+Mammalia,8.0,19.5,3.0,7.0,7.5,439,0,0,0,2
Nine-bandedArmadillo+Pale-throatedThree-toedSloth+Linne'sTwo-toedSloth,Dasypus novemcinctus+Bradypus tridactylus+Choloepus didactylus,Mammalia+Mammalia+Mammalia,7.558461227349664,15.305381659821808,3.883077545300672,7.441538772650335,11.253079567527855,438,0,0,0,3
Aardvark+AfricanBushElephant+AsianElephant+Nine-bandedArmadillo+Pale-throatedThree-toedSloth+Linne'sTwo-toedSloth,Orycteropus afer+Loxodonta africana+Elephas maximus+Dasypus novemcinctus+Bradypus tridactylus+Choloepus didactylus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.271522026178923,16.03397605659138,4.678981588400873,6.173117786808426,18.448230564290814,412,0,0,0,6
EuropeanPygmyShrew+WesternEuropeanHedgehog+EuropeanMole+PalmCivet+Genette+SpottedHyaena+EgyptianMangoose+Cat+Lion+Leopard+Fox+Walrus+Harp-seal+AmericanBadger+Sable+CommonWeasel+Ermine+Ratel+Kinkajou+Horse+MountainZebra+SumatranRhinoceros+Hippopotamus+Orca+SiberianMuskDeer+Four-hornedAntelope+Cattle+EuropeanBison+Gazelle+RoanAntelope+Gnu+Argali+AmericanElk+Reindeer+Giraffe+LargerMouseDeer+LesserMouseDeer+Worthog+WildBoar+White-lippedPeccari+Alpaca+Rabbit+Hare+RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig+CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque+IndriLemur+Aardvark+AfricanBushElephant+AsianElephant+Nine-bandedArmadillo+Pale-throatedThree-toedSloth+Linne'sTwo-toedSloth,Sorex minutus+Erinaceus europaeus+Talpa europaea+Paradoxurus hermaphroditus+Genetta genetta+Crocuta crocuta+Herpestes ichneumon+Felis catus+Panthera leo+Panthera pardus+Vulpes vulpes+Odobenus rosmarus+Phoca groenlandica+Taxidea taxus+Martes zibellina+Mustela nivalis+Mustela erminea+Mellivora capensis+Potos flavus+Equus caballus+Equus zebra+Dicerorhinus sumatrensis+Hippopotamus amphibius+Orcinus orca+Moschus moschiferus+Tetracerus quadricornis+Bos taurus+Bison bonasus+Gazella dorcas+Hippotragus equinus+Connochaetes gnou+Ovis ammon+Alces alces+Rangifer tarandus+Giraffa camelopardalis+Tragulus napu+Tragulus javanicus+Phacochoerus aethiopicus+Sus scrofa+Tayassu pecari+Vicugna pacos+Oryctolagus cuniculus+Lepus timidus+Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus+Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina+Indri indri+Orycteropus afer+Loxodonta africana+Elephas maximus+Dasypus novemcinctus+Bradypus tridactylus+Choloepus didactylus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.092565927231984,14.285195119155992,5.783404987124352,4.492096199150829,17.603173239736158,455,0,0,0,76
Thylacine+Numbat+Yellow-footedAntechinus+Quoll+Long-nosedBandicoot+Cuscus+Bennett'sKangaroo+Potaroo+Wonbat+GrayShort-tailedOpossum+VirginianOpossum+EuropeanPygmyShrew+WesternEuropeanHedgehog+EuropeanMole+PalmCivet+Genette+SpottedHyaena+EgyptianMangoose+Cat+Lion+Leopard+Fox+Walrus+Harp-seal+AmericanBadger+Sable+CommonWeasel+Ermine+Ratel+Kinkajou+Horse+MountainZebra+SumatranRhinoceros+Hippopotamus+Orca+SiberianMuskDeer+Four-hornedAntelope+Cattle+EuropeanBison+Gazelle+RoanAntelope+Gnu+Argali+AmericanElk+Reindeer+Giraffe+LargerMouseDeer+LesserMouseDeer+Worthog+WildBoar+White-lippedPeccari+Alpaca+Rabbit+Hare+RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig+CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque+IndriLemur+Aardvark+AfricanBushElephant+AsianElephant+Nine-bandedArmadillo+Pale-throatedThree-toedSloth+Linne'sTwo-toedSloth,Thylacinus cynocephalus+Myrmecobius fasciatus+Antechinus flavipes+Dasyurus hallucatus+Perameles nasuta+Phalanger orientalis+Macropus rufogriseus+Hypsiprymnodon moschatus+Vombatus ursinus+Monodelphis domestica+Didelphis virginiana+Sorex minutus+Erinaceus europaeus+Talpa europaea+Paradoxurus hermaphroditus+Genetta genetta+Crocuta crocuta+Herpestes ichneumon+Felis catus+Panthera leo+Panthera pardus+Vulpes vulpes+Odobenus rosmarus+Phoca groenlandica+Taxidea taxus+Martes zibellina+Mustela nivalis+Mustela erminea+Mellivora capensis+Potos flavus+Equus caballus+Equus zebra+Dicerorhinus sumatrensis+Hippopotamus amphibius+Orcinus orca+Moschus moschiferus+Tetracerus quadricornis+Bos taurus+Bison bonasus+Gazella dorcas+Hippotragus equinus+Connochaetes gnou+Ovis ammon+Alces alces+Rangifer tarandus+Giraffa camelopardalis+Tragulus napu+Tragulus javanicus+Phacochoerus aethiopicus+Sus scrofa+Tayassu pecari+Vicugna pacos+Oryctolagus cuniculus+Lepus timidus+Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus+Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina+Indri indri+Orycteropus afer+Loxodonta africana+Elephas maximus+Dasypus novemcinctus+Bradypus tridactylus+Choloepus didactylus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.054450438496497,13.909005753726948,5.784900048954482,3.532383973950434,18.41914283666043,453,0,0,0,87
Short-beakedEchidna+Platypus,Tachyglossus aculeatus+Ornithorhynchus anatinus,Mammalia+Mammalia,6.999999999999999,16.5,2.5,2.5,16.0,452,0,0,0,2
Thylacine+Numbat+Yellow-footedAntechinus+Quoll+Long-nosedBandicoot+Cuscus+Bennett'sKangaroo+Potaroo+Wonbat+GrayShort-tailedOpossum+VirginianOpossum+EuropeanPygmyShrew+WesternEuropeanHedgehog+EuropeanMole+PalmCivet+Genette+SpottedHyaena+EgyptianMangoose+Cat+Lion+Leopard+Fox+Walrus+Harp-seal+AmericanBadger+Sable+CommonWeasel+Ermine+Ratel+Kinkajou+Horse+MountainZebra+SumatranRhinoceros+Hippopotamus+Orca+SiberianMuskDeer+Four-hornedAntelope+Cattle+EuropeanBison+Gazelle+RoanAntelope+Gnu+Argali+AmericanElk+Reindeer+Giraffe+LargerMouseDeer+LesserMouseDeer+Worthog+WildBoar+White-lippedPeccari+Alpaca+Rabbit+Hare+RedSquirrel+AlpineMarmot+BushRat+HouseMouse+AustralianWaterRat+SpringHare+CanadaBeaver+AfricanPocupine+Pocupine+Coypu+Chinchilla+Acouchy+Capybara+GuineaPig+CommonMarmoset+White-facedCapuchin+CommonSquirrel-monkey+BlackSpiderMonkey+LongHairedSpiderMonkey+Orang-utan+Human+Chimpanzee+Guenon+BonnetMacaque+RhesusMonkey+Pig-tailedMacaque+IndriLemur+Aardvark+AfricanBushElephant+AsianElephant+Nine-bandedArmadillo+Pale-throatedThree-toedSloth+Linne'sTwo-toedSloth+Short-beakedEchidna+Platypus,Thylacinus cynocephalus+Myrmecobius fasciatus+Antechinus flavipes+Dasyurus hallucatus+Perameles nasuta+Phalanger orientalis+Macropus rufogriseus+Hypsiprymnodon moschatus+Vombatus ursinus+Monodelphis domestica+Didelphis virginiana+Sorex minutus+Erinaceus europaeus+Talpa europaea+Paradoxurus hermaphroditus+Genetta genetta+Crocuta crocuta+Herpestes ichneumon+Felis catus+Panthera leo+Panthera pardus+Vulpes vulpes+Odobenus rosmarus+Phoca groenlandica+Taxidea taxus+Martes zibellina+Mustela nivalis+Mustela erminea+Mellivora capensis+Potos flavus+Equus caballus+Equus zebra+Dicerorhinus sumatrensis+Hippopotamus amphibius+Orcinus orca+Moschus moschiferus+Tetracerus quadricornis+Bos taurus+Bison bonasus+Gazella dorcas+Hippotragus equinus+Connochaetes gnou+Ovis ammon+Alces alces+Rangifer tarandus+Giraffa camelopardalis+Tragulus napu+Tragulus javanicus+Phacochoerus aethiopicus+Sus scrofa+Tayassu pecari+Vicugna pacos+Oryctolagus cuniculus+Lepus timidus+Sciurus vulgaris+Marmota marmota+Rattus fuscipes+Mus musculus+Hydromys chrysogaster+Pedetes capensis+Castor canadensis+Hystrix cristata+Hystrix brachyura+Myocastor coypus+Chinchilla lanigera+Myoprocta acouchy+Hydrochoerus hydrochaeris+Cavia porcellus+Callithrix jacchus+Cebus capucinus+Saimiri sciureus+Ateles paniscus+Ateles belzebuth+Pongo pygmaeus+Homo sapiens+Pan troglodytes+Cercopithecus mona+Macaca radiata+Macaca mulatta+Macaca nemestrina+Indri indri+Orycteropus afer+Loxodonta africana+Elephas maximus+Dasypus novemcinctus+Bradypus tridactylus+Choloepus didactylus+Tachyglossus aculeatus+Ornithorhynchus anatinus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,7.039002703296286,14.64407775914838,4.852965109281344,3.239493876186506,17.73282553630257,459,0,0,0,89
